city,area,rooms,bathroom,parking_spaces,floor,animal,furniture,hoa,rent,property_tax,fire_insurance,total
1,50,2,1,1,6,acept,furnished,400,1900,0,15,2315
1,50,2,2,1,10,acept,not furnished,380,1900,0,25,2305
1,31,1,1,0,3,not acept,furnished,371,1900,0,25,2296
1,50,1,1,0,1,not acept,not furnished,342,1900,0,25,2267
1,33,2,1,0,6,acept,not furnished,300,1900,0,25,2225
1,35,1,1,0,-,not acept,not furnished,0,1900,101,29,2030
1,100,2,1,1,-,acept,not furnished,0,1900,84,29,2013
1,48,2,2,1,-,not acept,not furnished,80,1900,0,29,2009
0,110,3,1,2,-,acept,not furnished,0,1900,64,29,1993
1,28,1,1,1,4,not acept,furnished,1590,1899,198,5,3692
0,89,3,2,2,5,acept,not furnished,900,1897,176,25,2998
1,53,2,1,1,8,acept,furnished,561,1890,95,24,2570
1,65,2,2,1,6,acept,not furnished,481,1890,125,24,2520
1,35,2,1,0,8,acept,not furnished,340,1890,30,24,2284
1,50,2,1,0,14,acept,not furnished,270,1890,0,24,2184
1,92,2,1,0,9,not acept,not furnished,935,1889,0,24,2848
1,50,1,1,1,6,acept,furnished,1000,1884,0,11,2895
1,100,3,2,1,3,acept,not furnished,1020,1880,0,24,2924
1,65,3,1,0,13,not acept,not furnished,510,1880,30,24,2444
1,60,2,1,1,10,acept,not furnished,350,1880,0,24,2254
1,68,2,2,1,7,acept,furnished,489,1877,0,24,2390
1,330,4,2,5,-,acept,not furnished,0,1870,400,29,2299
1,35,1,2,1,2,acept,not furnished,335,1870,0,7,2212
1,54,2,1,1,2,not acept,not furnished,350,1869,0,7,2226
1,66,2,2,1,4,not acept,not furnished,1100,1868,125,24,3117
1,48,2,1,1,7,acept,not furnished,391,1865,17,24,2297
1,80,2,1,0,16,acept,not furnished,417,1863,0,8,2288
1,42,1,1,1,6,acept,furnished,528,1861,0,7,2396
0,84,2,2,1,18,acept,not furnished,505,1854,115,24,2498
1,80,3,2,2,12,not acept,not furnished,996,1850,229,24,3099
1,60,2,1,1,6,acept,not furnished,760,1850,70,24,2704
1,30,1,1,1,10,acept,furnished,730,1850,70,24,2674
1,73,3,2,1,9,acept,not furnished,612,1850,95,24,2581
1,45,2,1,1,24,acept,not furnished,545,1850,104,24,2523
1,64,2,1,2,3,acept,not furnished,480,1850,39,24,2393
0,51,2,1,2,13,not acept,not furnished,457,1850,56,24,2387
1,35,1,1,1,4,acept,furnished,510,1850,0,24,2384
0,65,2,1,1,1,acept,furnished,459,1850,49,24,2382
1,60,2,1,0,3,acept,not furnished,487,1850,0,24,2361
0,57,2,1,1,5,acept,furnished,393,1850,72,24,2339
1,61,2,1,1,4,acept,not furnished,459,1850,0,24,2333
1,55,2,2,1,4,acept,not furnished,380,1850,0,24,2254
1,55,2,2,1,5,acept,not furnished,380,1850,0,24,2254
1,55,2,2,1,3,not acept,not furnished,380,1850,0,24,2254
1,50,1,1,0,5,acept,not furnished,375,1850,0,24,2249
1,20,1,1,0,11,not acept,not furnished,359,1850,0,24,2233
1,55,2,3,2,-,acept,not furnished,170,1850,123,28,2171
1,130,3,2,3,-,acept,not furnished,139,1850,115,28,2132
1,35,1,1,0,18,acept,not furnished,250,1850,0,24,2124
1,80,2,2,2,-,acept,not furnished,50,1850,173,28,2101
1,30,1,1,0,-,not acept,not furnished,0,1850,167,28,2045
1,65,2,2,1,-,not acept,not furnished,120,1850,0,28,1998
1,68,2,1,1,9,acept,not furnished,0,1850,0,24,1874
1,30,1,1,0,2,acept,not furnished,0,1850,0,24,1874
1,96,3,1,2,1,acept,not furnished,600,1847,15,24,2486
1,60,2,1,1,4,acept,not furnished,750,1841,77,7,2675
1,61,2,1,0,3,acept,not furnished,240,1841,0,24,2105
0,78,1,2,1,6,acept,not furnished,762,1840,50,24,2676
1,65,3,2,1,2,acept,not furnished,512,1840,135,24,2511
1,40,1,1,0,3,acept,furnished,350,1840,40,24,2254
1,40,1,1,0,2,acept,furnished,383,1832,0,6,2221
1,71,2,2,1,-,acept,not furnished,250,1830,153,24,2257
0,50,1,1,1,8,acept,not furnished,780,1826,62,24,2692
1,30,1,1,0,-,not acept,furnished,296,1826,30,24,2176
1,70,3,2,1,7,acept,not furnished,620,1825,0,24,2469
1,55,1,1,0,3,not acept,furnished,420,1824,0,24,2268
1,52,1,1,1,7,acept,not furnished,626,1823,0,21,2470
1,25,1,1,0,9,acept,furnished,160,1820,0,24,2004
1,64,2,1,1,24,not acept,not furnished,592,1817,84,24,2517
1,46,1,1,1,7,acept,not furnished,486,1816,83,8,2393
1,60,2,2,2,6,acept,furnished,700,1811,59,7,2577
1,58,2,1,1,2,acept,furnished,590,1805,150,23,2568
1,246,3,4,4,5,acept,not furnished,1970,1800,1400,23,5193
1,45,1,1,1,10,not acept,furnished,1600,1800,177,23,3600
1,45,1,1,1,10,not acept,furnished,1600,1800,177,23,3600
0,180,4,3,1,11,not acept,not furnished,1500,1800,252,23,3575
0,137,3,2,1,4,acept,not furnished,1500,1800,250,23,3573
0,150,3,2,2,13,acept,not furnished,1370,1800,250,23,3443
0,165,3,2,1,1,acept,not furnished,1100,1800,294,23,3217
1,96,2,2,2,12,acept,not furnished,980,1800,225,23,3028
0,113,3,2,2,13,acept,not furnished,960,1800,200,23,2983
1,116,3,2,1,6,acept,not furnished,1000,1800,90,23,2913
1,56,1,1,1,7,not acept,furnished,926,1800,150,23,2899
1,100,3,2,1,15,acept,furnished,870,1800,178,23,2871
0,103,3,2,1,9,not acept,not furnished,885,1800,113,23,2821
0,89,3,2,1,7,acept,not furnished,860,1800,70,23,2753
0,73,3,2,1,1,acept,not furnished,791,1800,135,23,2749
1,45,1,1,1,8,acept,not furnished,694,1800,172,23,2689
1,45,1,1,2,8,acept,not furnished,695,1800,170,23,2688
1,45,1,1,2,8,acept,not furnished,695,1800,170,23,2688
0,87,3,2,1,9,acept,not furnished,743,1800,109,23,2675
1,58,2,1,1,6,acept,not furnished,770,1800,75,23,2668
0,74,3,2,1,10,acept,not furnished,700,1800,120,23,2643
1,88,2,1,0,7,not acept,not furnished,800,1800,0,23,2623
0,80,3,2,2,14,not acept,not furnished,704,1800,83,23,2610
1,60,2,1,1,2,acept,not furnished,782,1800,0,9,2591
1,70,2,2,2,3,acept,not furnished,700,1800,59,23,2582
0,75,3,2,2,10,acept,not furnished,630,1800,134,13,2577
1,20,1,1,0,4,acept,furnished,602,1800,130,23,2555
1,20,1,1,0,-,acept,furnished,602,1800,130,23,2555
1,20,1,1,0,4,acept,furnished,602,1800,130,23,2555
1,20,1,1,0,2,acept,furnished,602,1800,130,23,2555
1,20,1,1,0,6,acept,furnished,602,1800,130,23,2555
1,20,1,1,0,-,acept,furnished,602,1800,130,23,2555
1,20,1,1,0,5,acept,furnished,602,1800,130,23,2555
1,20,1,1,0,-,acept,furnished,602,1800,130,23,2555
1,20,1,1,0,-,acept,furnished,602,1800,130,23,2555
1,20,1,1,0,6,acept,furnished,602,1800,130,23,2555
1,20,1,1,0,5,acept,furnished,602,1800,130,23,2555
1,20,1,1,0,-,acept,furnished,602,1800,130,23,2555
1,20,1,1,0,6,acept,furnished,602,1800,130,23,2555
1,20,1,1,0,3,acept,furnished,602,1800,130,23,2555
1,20,1,1,0,6,acept,furnished,602,1800,130,23,2555
1,20,1,1,0,5,acept,furnished,602,1800,130,23,2555
1,20,1,1,0,2,acept,furnished,602,1800,130,23,2555
1,20,1,1,0,1,acept,furnished,602,1800,130,23,2555
1,20,1,1,0,6,acept,furnished,602,1800,130,23,2555
1,20,1,1,0,3,acept,furnished,602,1800,130,23,2555
1,20,1,1,0,-,acept,furnished,602,1800,130,23,2555
1,20,1,1,0,-,acept,furnished,602,1800,130,23,2555
1,20,1,1,0,3,acept,furnished,602,1800,130,23,2555
1,20,1,1,0,1,acept,furnished,602,1800,130,23,2555
1,20,1,1,0,4,acept,furnished,602,1800,130,23,2555
1,20,1,1,0,-,acept,furnished,602,1800,130,23,2555
1,20,1,1,0,1,acept,furnished,602,1800,130,23,2555
1,20,1,1,0,6,acept,furnished,602,1800,130,23,2555
1,20,1,1,0,4,acept,furnished,602,1800,130,23,2555
1,20,1,1,0,-,acept,furnished,602,1800,130,23,2555
1,20,1,1,0,5,acept,furnished,602,1800,130,23,2555
1,20,1,1,0,5,acept,furnished,602,1800,130,23,2555
1,20,1,1,0,-,acept,furnished,602,1800,130,23,2555
1,20,1,1,0,5,acept,furnished,602,1800,130,23,2555
1,20,1,1,0,5,acept,furnished,602,1800,130,23,2555
0,120,3,1,1,3,not acept,not furnished,650,1800,80,23,2553
1,55,3,1,1,7,acept,furnished,600,1800,121,23,2544
1,110,2,1,1,10,not acept,not furnished,705,1800,0,23,2528
1,55,2,2,1,17,not acept,not furnished,700,1800,0,26,2526
1,100,3,2,2,1,acept,not furnished,600,1800,100,23,2523
1,72,2,2,1,7,acept,not furnished,520,1800,159,23,2502
1,90,2,2,0,1,not acept,not furnished,657,1800,0,23,2480
1,65,2,2,1,7,acept,not furnished,630,1800,25,23,2478
0,60,3,1,1,5,not acept,not furnished,600,1800,50,23,2473
1,70,2,1,1,7,acept,furnished,467,1800,170,23,2460
1,80,2,1,1,-,acept,not furnished,484,1800,135,23,2442
0,70,2,1,1,2,not acept,not furnished,600,1800,1,23,2424
0,70,3,2,2,4,acept,not furnished,500,1800,78,23,2401
1,62,2,1,1,7,acept,not furnished,450,1800,125,23,2398
1,55,1,2,0,17,not acept,not furnished,508,1800,58,23,2389
1,49,2,1,1,14,acept,not furnished,460,1800,105,23,2388
1,50,2,1,2,8,not acept,not furnished,504,1800,59,23,2386
1,55,2,1,1,6,not acept,not furnished,450,1800,111,23,2384
1,90,2,2,0,3,not acept,not furnished,180,1800,375,23,2378
1,90,2,2,0,2,not acept,not furnished,180,1800,375,23,2378
1,55,1,1,1,10,acept,furnished,570,1800,0,7,2377
1,63,3,2,0,18,acept,not furnished,550,1800,0,23,2373
1,51,2,1,1,-,acept,not furnished,480,1800,58,23,2361
1,47,1,1,1,15,acept,not furnished,530,1800,0,23,2353
1,55,2,1,1,13,acept,not furnished,505,1800,0,23,2328
1,50,1,1,0,12,acept,furnished,501,1800,0,23,2324
1,50,1,1,1,13,acept,not furnished,500,1800,0,23,2323
1,70,2,1,0,6,acept,not furnished,480,1800,0,23,2303
1,25,1,1,0,8,acept,not furnished,450,1800,25,23,2298
1,60,2,1,1,8,acept,furnished,470,1800,0,23,2293
1,18,1,1,1,10,not acept,furnished,470,1800,0,23,2293
1,49,1,1,1,5,acept,not furnished,430,1800,21,23,2274
1,150,2,1,2,-,acept,not furnished,300,1800,136,28,2264
1,23,1,1,0,7,acept,furnished,430,1800,0,23,2253
1,49,2,1,1,14,acept,not furnished,420,1800,0,23,2243
1,57,2,1,1,8,acept,furnished,350,1800,50,23,2223
1,49,2,1,1,6,acept,furnished,400,1800,0,23,2223
1,58,2,1,1,9,acept,not furnished,397,1800,0,23,2220
0,52,2,1,1,4,acept,furnished,320,1800,70,23,2213
1,50,2,2,1,9,acept,not furnished,390,1800,0,23,2213
1,51,2,2,1,18,acept,not furnished,382,1800,0,23,2205
1,36,1,1,0,1,acept,not furnished,355,1800,0,23,2178
1,65,2,1,0,2,acept,not furnished,300,1800,49,23,2172
1,42,1,1,0,6,acept,furnished,345,1800,0,23,2168
0,44,2,1,1,4,acept,furnished,310,1800,34,23,2167
0,44,2,1,1,4,acept,furnished,310,1800,34,23,2167
0,130,2,2,5,-,acept,not furnished,0,1800,321,28,2149
1,35,1,1,0,4,acept,not furnished,320,1800,0,23,2143
1,32,1,1,0,7,acept,not furnished,300,1800,0,23,2123
1,27,1,1,0,19,acept,furnished,300,1800,0,23,2123
1,56,2,1,0,3,acept,not furnished,250,1800,41,23,2114
1,90,2,1,0,-,acept,not furnished,0,1800,280,28,2108
1,100,2,1,0,-,acept,not furnished,0,1800,275,28,2103
1,85,2,1,0,2,acept,not furnished,259,1800,0,23,2082
1,80,2,1,0,1,acept,not furnished,0,1800,209,23,2032
1,200,1,2,0,-,acept,not furnished,0,1800,184,28,2012
1,65,2,1,0,-,acept,not furnished,0,1800,167,28,1995
1,105,2,1,0,-,acept,not furnished,0,1800,125,28,1953
0,170,3,2,2,-,acept,not furnished,0,1800,41,28,1869
1,125,3,2,2,-,acept,not furnished,0,1800,5,28,1833
1,65,2,1,1,-,acept,not furnished,0,1800,0,28,1828
1,90,2,2,2,-,acept,not furnished,0,1800,0,28,1828
1,90,2,2,1,-,acept,not furnished,0,1800,0,28,1828
1,140,3,2,0,8,acept,furnished,2500,1799,375,23,4697
1,48,1,1,1,2,acept,not furnished,625,1797,ncluso,18,2440
1,30,1,1,1,7,not acept,not furnished,1959,1790,227,23,3999
1,80,3,2,1,6,acept,not furnished,850,1790,209,23,2872
1,96,3,3,2,8,acept,not furnished,866,1790,90,23,2769
1,110,2,2,1,18,acept,not furnished,1286,1780,0,23,3089
0,78,3,2,2,3,acept,not furnished,605,1780,68,23,2476
1,72,2,2,1,7,not acept,not furnished,598,1780,0,23,2401
1,35,1,1,0,6,acept,furnished,420,1780,0,23,2223
1,96,3,2,2,10,acept,not furnished,1616,1770,162,23,3571
1,100,2,2,0,-,acept,not furnished,0,1765,0,27,1792
1,28,1,1,0,5,acept,furnished,255,1764,0,23,2042
1,98,3,2,2,1,acept,not furnished,1400,1760,383,23,3566
1,89,3,2,1,14,acept,not furnished,800,1760,100,23,2683
1,45,2,1,1,2,not acept,not furnished,375,1756,ncluso,13,2166
0,144,4,3,2,13,acept,not furnished,1357,1750,210,23,3340
1,70,2,1,0,1,acept,not furnished,832,1750,0,13,2595
1,72,3,2,1,3,not acept,not furnished,790,1750,3,23,2566
1,65,2,1,1,4,acept,not furnished,800,1750,ncluso,7,2557
1,55,2,1,1,9,not acept,not furnished,705,1750,0,23,2478
1,54,2,2,1,12,acept,not furnished,700,1750,3,23,2476
1,80,3,1,1,1,acept,not furnished,620,1750,0,23,2393
1,59,2,1,0,15,acept,not furnished,542,1750,0,23,2315
1,30,1,1,0,1,acept,not furnished,460,1750,0,23,2233
1,30,1,1,0,4,acept,not furnished,415,1750,30,23,2218
0,63,2,1,1,-,not acept,not furnished,352,1750,90,23,2215
0,63,2,1,1,-,not acept,not furnished,352,1750,90,23,2215
1,35,1,1,0,3,not acept,furnished,233,1750,0,23,2006
1,100,2,2,1,-,not acept,not furnished,0,1750,140,27,1917
1,115,2,1,1,-,acept,not furnished,0,1750,134,27,1911
0,170,4,3,2,-,acept,not furnished,0,1750,109,27,1886
1,140,3,3,1,1,acept,not furnished,0,1750,79,23,1852
1,130,1,2,2,-,acept,not furnished,0,1750,59,27,1836
1,50,1,1,1,-,acept,not furnished,0,1750,0,27,1777
1,90,2,2,0,-,acept,not furnished,0,1750,0,27,1777
1,25,1,1,0,-,not acept,furnished,0,1750,0,23,1773
1,28,1,1,0,1,not acept,furnished,ncluso,1750,0,23,1773
1,25,1,1,0,2,not acept,furnished,0,1750,0,23,1773
1,68,3,2,1,15,acept,not furnished,620,1740,37,23,2420
1,50,2,3,0,-,not acept,not furnished,0,1740,84,27,1851
1,50,2,3,0,-,not acept,not furnished,0,1740,84,27,1851
1,50,2,3,0,-,not acept,not furnished,0,1740,84,27,1851
1,72,2,1,1,-,not acept,not furnished,0,1740,0,27,1767
1,31,1,1,1,7,not acept,furnished,300,1739,0,13,2052
1,85,2,2,1,6,acept,not furnished,1250,1738,261,23,3272
1,54,1,1,0,2,acept,not furnished,175,1732,0,6,1913
1,64,2,1,1,16,not acept,not furnished,592,1727,84,22,2425
1,70,2,1,1,7,acept,not furnished,650,1727,0,6,2383
1,42,1,1,1,8,acept,not furnished,680,1725,0,22,2427
1,48,2,1,1,7,acept,not furnished,438,1723,0,22,2183
1,50,2,2,1,12,acept,not furnished,480,1722,100,22,2324
1,200,3,5,4,6,acept,not furnished,1970,1720,959,22,4671
1,62,2,2,2,4,acept,not furnished,720,1720,120,22,2582
1,90,2,1,0,2,not acept,not furnished,0,1720,0,26,1746
1,18,1,1,0,-,acept,not furnished,0,1720,0,22,1742
1,18,1,1,0,-,acept,not furnished,0,1720,0,22,1742
1,18,1,1,0,-,acept,not furnished,0,1720,0,22,1742
1,18,1,1,0,-,acept,not furnished,0,1720,0,22,1742
1,38,1,1,0,10,acept,not furnished,300,1712,0,7,2019
1,74,3,2,1,7,acept,not furnished,982,1710,48,22,2762
1,18,1,1,0,-,acept,not furnished,0,1710,0,22,1732
1,360,4,5,4,8,acept,not furnished,3500,1700,1417,22,6639
0,250,3,3,2,1,acept,not furnished,2200,1700,256,22,4178
1,32,1,1,1,14,not acept,furnished,2000,1700,125,22,3847
1,97,3,2,2,14,acept,not furnished,1600,1700,125,22,3447
1,90,3,2,2,2,acept,not furnished,1320,1700,225,22,3267
1,56,2,1,1,3,acept,not furnished,1091,1700,72,22,2885
0,92,3,3,2,11,acept,not furnished,780,1700,167,22,2669
1,150,3,2,0,3,acept,not furnished,715,1700,210,22,2647
1,67,2,1,1,1,acept,not furnished,920,1700,0,22,2642
1,101,3,2,1,18,acept,not furnished,890,1700,22,22,2634
1,45,1,1,1,7,acept,not furnished,695,1700,170,22,2587
1,45,1,1,2,7,acept,not furnished,695,1700,170,22,2587
1,59,2,1,1,10,not acept,not furnished,746,1700,100,22,2568
1,60,2,2,1,13,acept,not furnished,694,1700,128,22,2544
0,94,3,2,1,1,not acept,not furnished,780,1700,42,22,2544
0,72,3,3,1,10,not acept,not furnished,690,1700,113,22,2525
1,65,2,1,1,12,acept,furnished,740,1700,34,22,2496
0,93,3,2,2,2,acept,not furnished,657,1700,73,22,2452
0,148,3,2,0,14,acept,not furnished,610,1700,102,22,2434
1,54,2,1,0,2,not acept,not furnished,571,1700,135,22,2428
0,104,2,2,1,2,acept,not furnished,580,1700,122,22,2424
1,65,2,1,1,8,acept,furnished,600,1700,92,22,2414
1,70,2,1,1,19,acept,not furnished,520,1700,155,22,2397
1,81,3,2,1,12,acept,not furnished,580,1700,90,22,2392
1,61,2,2,2,14,acept,not furnished,590,1700,73,22,2385
1,39,1,1,1,5,acept,furnished,550,1700,95,22,2367
1,60,3,1,1,7,acept,not furnished,630,1700,8,22,2360
1,50,2,1,1,8,acept,not furnished,530,1700,73,22,2325
1,102,2,2,1,1,acept,not furnished,430,1700,126,22,2278
1,32,1,1,0,3,acept,not furnished,515,1700,29,22,2266
1,47,2,1,1,15,acept,furnished,500,1700,0,22,2222
1,37,1,1,1,2,acept,not furnished,484,1700,0,13,2197
1,20,1,1,0,5,not acept,furnished,420,1700,54,22,2196
1,20,1,1,0,5,not acept,furnished,420,1700,54,22,2196
0,47,1,1,0,2,acept,not furnished,400,1700,72,22,2194
1,20,1,1,0,5,not acept,furnished,420,1700,45,22,2187
1,48,2,1,1,5,acept,furnished,462,1700,0,22,2184
1,50,2,1,1,8,acept,not furnished,400,1700,54,22,2176
1,51,1,1,0,9,acept,not furnished,367,1700,84,22,2173
1,55,2,1,1,11,acept,furnished,408,1700,35,22,2165
1,58,3,2,1,11,acept,not furnished,320,1700,105,22,2147
1,30,1,1,0,3,acept,not furnished,380,1700,0,22,2102
1,39,1,1,0,3,acept,furnished,350,1700,0,22,2072
1,49,2,1,1,5,acept,not furnished,300,1700,21,22,2043
1,126,2,1,0,-,acept,not furnished,0,1700,314,26,2040
1,57,2,1,0,4,acept,not furnished,318,1700,0,22,2040
1,70,2,1,0,-,acept,not furnished,0,1700,255,26,1981
1,43,1,1,0,13,acept,not furnished,250,1700,0,22,1972
1,60,2,1,0,-,acept,not furnished,0,1700,245,26,1971
1,80,2,2,2,-,acept,not furnished,50,1700,177,26,1953
1,102,2,1,0,1,acept,not furnished,200,1700,17,22,1939
0,100,2,2,0,-,acept,not furnished,em info,1700,200,26,1926
1,92,3,1,0,1,not acept,furnished,150,1700,13,22,1885
1,80,2,3,0,-,acept,not furnished,em info,1700,84,26,1810
1,78,2,1,1,-,acept,not furnished,em info,1700,82,26,1808
0,143,3,2,3,-,acept,not furnished,0,1700,70,26,1796
1,80,1,1,0,-,acept,not furnished,0,1700,60,26,1786
1,90,2,2,0,-,acept,not furnished,0,1700,38,26,1764
1,100,3,2,1,-,acept,not furnished,ncluso,1700,30,26,1756
0,135,3,2,2,-,acept,not furnished,0,1700,25,26,1751
1,70,2,1,0,-,not acept,not furnished,0,1700,25,26,1751
1,60,2,1,1,-,not acept,not furnished,ncluso,1700,23,26,1749
1,85,2,2,0,-,acept,not furnished,0,1700,0,26,1726
1,35,1,1,0,1,not acept,furnished,ncluso,1700,0,22,1722
1,25,1,1,0,14,acept,not furnished,257,1698,0,22,1977
1,30,1,1,0,8,acept,furnished,462,1694,0,6,2162
1,58,2,2,2,10,acept,not furnished,827,1690,184,22,2723
1,57,2,2,2,16,acept,not furnished,510,1690,11,22,2233
1,48,2,1,1,10,acept,not furnished,370,1690,0,22,2082
1,95,3,2,0,-,acept,not furnished,0,1690,0,26,1716
1,38,1,1,0,3,not acept,not furnished,200,1685,30,22,1937
1,33,1,1,1,8,acept,furnished,659,1684,99,7,2449
1,36,1,1,0,2,acept,furnished,290,1684,0,6,1980
0,90,1,1,1,7,not acept,furnished,1750,1680,100,22,3552
1,126,3,2,2,18,not acept,not furnished,990,1680,0,22,2692
1,78,2,2,1,8,acept,not furnished,586,1680,63,22,2351
1,53,1,1,0,2,not acept,not furnished,170,1680,68,22,1940
1,53,1,1,0,3,not acept,not furnished,170,1680,68,22,1940
1,38,1,1,0,6,acept,not furnished,0,1680,0,22,1702
1,63,3,1,1,12,not acept,not furnished,364,1679,83,22,2148
1,40,1,1,1,8,not acept,not furnished,800,1675,50,22,2547
1,167,3,3,3,4,acept,not furnished,2334,1670,555,22,4581
1,40,1,1,1,2,acept,not furnished,673,1664,0,7,2344
1,30,1,1,1,14,not acept,not furnished,1379,1660,18,22,3079
0,60,1,1,2,-,acept,not furnished,0,1660,50,25,1735
1,160,2,1,0,-,acept,not furnished,0,1660,5,25,1690
1,70,3,2,2,3,acept,not furnished,1058,1659,44,22,2783
1,100,2,1,0,7,not acept,not furnished,800,1659,0,22,2481
1,40,1,1,1,10,acept,not furnished,827,1658,0,22,2507
1,33,1,1,0,12,acept,not furnished,300,1655,0,21,1976
1,35,1,1,0,8,not acept,not furnished,490,1654,0,21,2165
1,60,2,1,0,10,acept,not furnished,453,1654,0,19,2126
1,130,3,3,2,7,acept,not furnished,1400,1650,414,21,3485
1,122,3,2,3,11,acept,not furnished,1415,1650,334,21,3420
1,42,1,1,0,6,acept,not furnished,1290,1650,184,21,3145
0,160,3,2,2,12,acept,not furnished,1026,1650,243,21,2940
1,62,2,1,1,1,acept,not furnished,750,1650,0,21,2421
1,30,1,1,0,15,not acept,not furnished,700,1650,0,25,2375
1,38,1,1,0,-,not acept,not furnished,700,1650,0,25,2375
1,62,2,1,1,1,acept,not furnished,580,1650,92,21,2343
1,60,2,2,1,8,acept,not furnished,640,1650,0,21,2311
1,37,1,1,0,31,not acept,furnished,583,1650,57,21,2311
1,74,2,2,0,10,acept,not furnished,610,1650,0,21,2281
1,49,2,1,1,5,acept,not furnished,450,1650,93,21,2214
1,70,3,1,1,10,not acept,not furnished,500,1650,0,21,2171
1,25,1,1,0,3,acept,not furnished,450,1650,30,21,2151
1,48,2,1,1,10,acept,not furnished,400,1650,51,21,2122
1,53,2,2,1,4,acept,furnished,450,1650,0,13,2113
1,20,1,1,0,9,acept,furnished,435,1650,0,12,2097
1,50,2,1,1,2,not acept,furnished,399,1650,0,21,2070
1,72,2,1,1,2,not acept,furnished,325,1650,60,21,2056
1,66,2,1,0,7,acept,not furnished,356,1650,0,21,2027
1,33,1,1,0,3,acept,not furnished,350,1650,0,21,2021
1,22,1,1,0,7,acept,not furnished,200,1650,0,21,1871
1,140,2,1,0,-,acept,not furnished,0,1650,167,25,1842
0,160,3,2,0,-,acept,not furnished,0,1650,117,25,1792
1,45,2,2,0,-,not acept,not furnished,0,1650,84,25,1759
1,45,2,2,0,-,not acept,not furnished,0,1650,84,25,1759
1,45,2,2,0,-,not acept,not furnished,0,1650,84,25,1759
0,68,2,1,0,-,acept,not furnished,0,1650,14,25,1689
1,38,1,1,0,-,not acept,not furnished,em info,1650,0,25,1675
1,150,2,3,1,-,acept,not furnished,0,1650,0,25,1675
1,38,1,1,0,-,not acept,not furnished,em info,1650,0,25,1675
1,55,1,1,0,-,acept,not furnished,0,1650,0,25,1675
1,38,1,1,0,-,not acept,not furnished,em info,1650,0,25,1675
1,35,1,1,0,1,not acept,furnished,ncluso,1650,0,21,1671
1,28,1,1,0,-,not acept,furnished,ncluso,1650,0,21,1671
1,35,1,1,0,3,acept,not furnished,315,1649,0,21,1985
1,40,2,1,0,16,not acept,not furnished,300,1644,0,21,1965
1,40,1,1,1,2,not acept,furnished,375,1635,0,21,2031
1,90,3,2,1,2,acept,furnished,1016,1631,0,14,2661
1,40,1,1,1,8,acept,not furnished,632,1630,18,21,2301
1,56,2,2,2,1,acept,not furnished,480,1630,42,21,2173
1,45,2,2,0,-,not acept,not furnished,0,1630,84,25,1739
1,45,2,2,0,-,not acept,not furnished,0,1630,84,25,1739
1,98,3,2,0,-,acept,not furnished,580,1628,61,21,2290
1,100,2,2,1,10,acept,furnished,1190,1625,66,7,2888
1,40,1,1,1,2,not acept,not furnished,630,1623,0,6,2259
1,55,2,1,1,4,not acept,not furnished,735,1621,90,21,2467
0,147,3,2,3,11,acept,not furnished,1425,1620,184,21,3250
0,105,3,2,2,6,acept,not furnished,1200,1620,165,21,3006
0,146,2,1,1,8,acept,not furnished,730,1620,128,21,2499
1,60,2,1,1,13,acept,furnished,550,1620,80,21,2271
1,100,3,1,0,5,acept,not furnished,900,1617,0,7,2524
1,85,2,1,0,4,acept,not furnished,510,1617,67,21,2215
1,80,3,2,3,1,acept,not furnished,1150,1615,160,21,2946
1,65,2,2,1,3,acept,not furnished,870,1613,0,6,2489
1,34,1,1,0,10,acept,not furnished,200,1610,25,21,1856
1,85,2,1,1,-,acept,not furnished,0,1608,143,15,1766
1,49,2,1,1,13,acept,not furnished,508,1606,97,6,2217
1,78,2,1,0,1,acept,not furnished,280,1606,0,21,1907
1,66,1,1,1,4,not acept,not furnished,2077,1600,349,21,4047
1,103,3,2,2,3,acept,not furnished,1224,1600,465,21,3310
1,96,2,2,2,5,acept,not furnished,1200,1600,400,21,3221
0,75,3,2,2,1,acept,not furnished,1250,1600,162,21,3033
0,75,2,1,2,1,acept,not furnished,1250,1600,135,21,3006
1,95,3,2,2,1,acept,not furnished,1100,1600,209,21,2930
1,64,2,2,2,5,acept,not furnished,830,1600,205,21,2656
1,100,3,2,1,1,acept,not furnished,879,1600,90,21,2590
0,74,3,2,1,7,acept,not furnished,650,1600,250,21,2521
0,87,4,2,2,4,acept,not furnished,784,1600,106,21,2511
1,90,2,1,1,1,acept,not furnished,800,1600,84,21,2505
1,90,3,1,1,4,acept,not furnished,638,1600,225,21,2484
1,76,3,2,0,4,acept,not furnished,780,1600,54,21,2455
0,12732,3,2,0,3,acept,not furnished,700,1600,96,21,2417
1,90,3,1,0,13,acept,not furnished,785,1600,0,21,2406
1,46,1,1,1,5,acept,furnished,770,1600,4,21,2395
0,50,1,1,1,10,not acept,not furnished,718,1600,13,21,2352
0,50,1,1,1,2,not acept,not furnished,718,1600,13,21,2352
0,50,1,1,1,2,not acept,not furnished,718,1600,13,21,2352
1,65,2,1,1,8,not acept,furnished,708,1600,0,21,2329
1,72,3,2,2,3,not acept,not furnished,686,1600,18,21,2325
1,58,1,1,1,17,acept,not furnished,610,1600,89,21,2320
1,83,2,1,1,6,not acept,not furnished,550,1600,125,21,2296
1,60,2,1,1,5,acept,not furnished,675,1600,0,21,2296
1,57,2,2,2,10,not acept,not furnished,571,1600,100,21,2292
